PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,CHEM_LAB_SAMPLE_ID,CHEM_SAMPLE_ID,WCHL_LAB_SAMPLE_ID,WCHL_SAMPLE_ID,LAB,MATRIX,SAM_CODE,CHEM_DATE_RECEIVED,AMMONIA_N_BATCH_ID,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DILUTION_FACTOR,AMMONIA_N_HOLDING_TIME,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_QA_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,ANC_BATCH_ID,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_MDL,ANC_NARS_FLAG,ANC_QA_FLAG,ANC_RESULT,ANC_RL,ANC_UNITS,CALCIUM_BATCH_ID,CALCIUM_DATE_ANALYZED,CALCIUM_DILUTION_FACTOR,CALCIUM_HOLDING_TIME,CALCIUM_MDL,CALCIUM_NARS_FLAG,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CALCIUM_UNITS,CHLORIDE_BATCH_ID,CHLORIDE_DATE_ANALYZED,CHLORIDE_DILUTION_FACTOR,CHLORIDE_HOLDING_TIME,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COLOR_BATCH_ID,COLOR_DATE_ANALYZED,COLOR_DILUTION_FACTOR,COLOR_HOLDING_TIME,COLOR_MDL,COLOR_NARS_FLAG,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COLOR_UNITS,COND_BATCH_ID,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_MDL,COND_NARS_FLAG,COND_QA_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_BATCH_ID,DOC_DATE_ANALYZED,DOC_DILUTION_FACTOR,DOC_HOLDING_TIME,DOC_MDL,DOC_NARS_COMMENT,DOC_NARS_FLAG,DOC_QA_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,MAGNESIUM_BATCH_ID,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DILUTION_FACTOR,MAGNESIUM_HOLDING_TIME,MAGNESIUM_MDL,MAGNESIUM_NARS_FLAG,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,MAGNESIUM_UNITS,NITRATE_N_BATCH_ID,NITRATE_N_DATE_ANALYZED,NITRATE_N_DILUTION_FACTOR,NITRATE_N_HOLDING_TIME,NITRATE_N_MDL,NITRATE_N_NARS_FLAG,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_N_UNITS,NITRATE_NITRITE_N_BATCH_ID,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NITRITE_N_BATCH_ID,NITRITE_N_DATE_ANALYZED,NITRITE_N_DILUTION_FACTOR,NITRITE_N_HOLDING_TIME,NITRITE_N_MDL,NITRITE_N_NARS_FLAG,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NITRITE_N_UNITS,NTL_BATCH_ID,NTL_DATE_ANALYZED,NTL_DILUTION_FACTOR,NTL_HOLDING_TIME,NTL_MDL,NTL_NARS_FLAG,NTL_QA_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_BATCH_ID,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_NARS_FLAG,PH_QA_FLAG,PH_RESULT,PH_UNITS,POTASSIUM_BATCH_ID,POTASSIUM_DATE_ANALYZED,POTASSIUM_DILUTION_FACTOR,POTASSIUM_HOLDING_TIME,POTASSIUM_MDL,POTASSIUM_NARS_FLAG,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,POTASSIUM_UNITS,PTL_BATCH_ID,PTL_DATE_ANALYZED,PTL_DILUTION_FACTOR,PTL_HOLDING_TIME,PTL_MDL,PTL_NARS_FLAG,PTL_QA_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SILICA_BATCH_ID,SILICA_DATE_ANALYZED,SILICA_DILUTION_FACTOR,SILICA_HOLDING_TIME,SILICA_MDL,SILICA_NARS_FLAG,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SILICA_UNITS,SODIUM_BATCH_ID,SODIUM_DATE_ANALYZED,SODIUM_DILUTION_FACTOR,SODIUM_HOLDING_TIME,SODIUM_MDL,SODIUM_NARS_FLAG,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SODIUM_UNITS,SULFATE_BATCH_ID,SULFATE_DATE_ANALYZED,SULFATE_DILUTION_FACTOR,SULFATE_HOLDING_TIME,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TSS_BATCH_ID,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_MDL,TSS_NARS_FLAG,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TSS_UNITS,TURB_BATCH_ID,TURB_DATE_ANALYZED,TURB_DILUTION_FACTOR,TURB_HOLDING_TIME,TURB_MDL,TURB_NARS_FLAG,TURB_QA_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,WCHL_DATE_RECEIVED,CHLA_BATCH_ID,CHLA_DATE_ANALYZED,CHLA_DILUTION_FACTOR,CHLA_EXTRACT,CHLA_EXTRACT_UNITS,CHLA_HOLDING_TIME,CHLA_MDL,CHLA_NARS_FLAG,CHLA_QA_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLA_VOLUME_ADJUST,CHLA_VOLUME_FILTERED,WCHL_BATCH_ID,WCHL_NARS_FLAG,WCHL_SHIP_FLAG
6/1/2026,2023491,NRS_NH-10156,NRS23_NH_10166,NH,1,6/27/2024,2410316,282240,2410316,282241,PESD-AL,WATER,REGULAR,6/28/2024,240710.1,7/10/2024,1,13,0.002,,,0.026,0.004,mg N/L,240704.1,7/4/2024,7,,,,208,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,5.17,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,50.1,0.05,mg/L,240628.1,6/28/2024,1,1,,,,20,,APHA PT-CO,240628.1,6/28/2024,1,,,,214,2,uS/cm at 25 C,240711.1,7/12/2024,1,15,0.08,,,,4.92,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,1.17,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.224,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,L,L,0.001,0.02,mg N/L,240703.1,7/3/2024,1,6,0.002,,,0.46,0.02,mg/L,240628.1,6/28/2024,1,,,7.16,Std. units,240926.1,9/26/2024,1,91,0.01,,,1.08,0.1,mg/L,240703.1,7/3/2024,1,6,0.2,,,24.2,4,ug/L,240710.1,7/10/2024,1,13,0.004,,,9.6,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,30.2,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,5.52,0.05,mg/L,240702.1,7/2/2024,5,,,,3.7,2,mg/L,240628.7,6/28/2024,1,1,,,,2.1,2,NTU,6/28/2024,240701.2,7/1/2024,1,5.96,ug/L,4,0,,,0.238,1,ug/L,,1000,,,
6/1/2026,2023492,NRS_CT-10117,NRS23_CT_10006,CT,2,6/27/2024,2410322,283320,2410322,283321,PESD-AL,WATER,REGULAR,6/28/2024,240710.1,7/10/2024,1,13,0.002,,,0.023,0.004,mg N/L,240705.1,7/5/2024,8,,H,H,2590,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,32.2,0.05,mg/L,240701.2,7/2/2024,2,5,0.002,,,32.1,0.1,mg/L,240628.1,6/28/2024,1,1,,,,2,,APHA PT-CO,240628.1,6/28/2024,1,,,,375,2,uS/cm at 25 C,240711.1,7/12/2024,1,15,0.08,,,,3.16,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,11.7,0.02,mg/L,240701.2,7/2/2024,2,5,4.00E-04,,,0.374,0.04,mg N/L,,,,,,,,,,240701.2,7/2/2024,2,5,2.00E-04,L,L,0.005,0.04,mg N/L,240709.1,7/9/2024,1,12,0.002,,,0.67,0.02,mg/L,240628.1,6/28/2024,1,,,8.21,Std. units,240926.1,9/26/2024,1,91,0.01,,,1.69,0.1,mg/L,240709.1,7/9/2024,1,12,0.2,,,31.9,4,ug/L,240710.1,7/10/2024,1,13,0.004,,,4.6,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,21.4,0.1,mg/L,240701.2,7/2/2024,2,5,0.002,,,5.93,0.1,mg/L,240702.1,7/2/2024,5,,,,3.1,2,mg/L,240628.7,6/28/2024,1,1,,,,2.6,2,NTU,6/28/2024,240701.2,7/1/2024,1,103,ug/L,4,0,,,8.24,1,ug/L,,500,,,
6/1/2026,2023493,NRS_WI-10208,NRS23_WI_10028,WI,1,6/27/2024,2410309,272980,2410309,272981,PESD-AL,WATER,REGULAR,6/28/2024,240710.1,7/10/2024,1,13,0.002,,,0.04,0.004,mg N/L,240704.1,7/4/2024,7,,,,2090,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,24.3,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,5.41,0.05,mg/L,240628.1,6/28/2024,1,1,,,,90,,APHA PT-CO,240628.1,6/28/2024,1,,,,226,2,uS/cm at 25 C,240711.1,7/12/2024,2,15,0.16,,,,14.9,0.4,mg/L,240926.1,9/26/2024,1,91,0.002,,,12,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.283,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,L,L,0.006,0.02,mg N/L,240703.1,7/3/2024,1,6,0.002,,,1.09,0.02,mg/L,240628.1,6/28/2024,1,,,8.01,Std. units,240926.1,9/26/2024,1,91,0.01,,,1.02,0.1,mg/L,240703.1,7/3/2024,1,6,0.2,,,64.9,4,ug/L,240705.1,7/5/2024,5,8,0.02,,,10.7,0.25,mg/L,240926.1,9/26/2024,1,91,0.005,,,3.52,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,3.42,0.05,mg/L,240702.1,7/2/2024,5,,,,9.6,2,mg/L,240628.7,6/28/2024,1,1,,,,4.8,2,NTU,6/28/2024,240701.1,7/1/2024,1,64.4,ug/L,4,0,,,5.15,1,ug/L,,500,,,
6/1/2026,2023494,NRS_CA-11341,NRS23_CA_HP006,CA,1,6/26/2024,2410317,274540,2410317,274541,PESD-AL,WATER,REGULAR,6/28/2024,240710.1,7/10/2024,1,14,0.002,L,L,0.002,0.004,mg N/L,240704.1,7/4/2024,8,,H,H,259,,uEq/L,240926.1,9/26/2024,1,92,0.01,,,5.55,0.05,mg/L,240701.2,7/2/2024,1,6,0.001,,,0.19,0.05,mg/L,240628.1,6/28/2024,1,2,,,,2,,APHA PT-CO,240628.1,6/28/2024,2,,,,52.2,2,uS/cm at 25 C,240711.1,7/12/2024,1,16,0.08,,,,0.81,0.2,mg/L,240926.1,9/26/2024,1,92,0.002,,,0.52,0.02,mg/L,240701.2,7/2/2024,1,6,2.00E-04,,,0.141,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,6,1.00E-04,ND,ND,,0.02,mg N/L,240709.1,7/9/2024,1,13,0.002,,,0.27,0.02,mg/L,240628.1,6/28/2024,2,,,7.46,Std. units,240926.1,9/26/2024,1,92,0.01,,,0.54,0.1,mg/L,240709.1,7/9/2024,1,13,0.2,,,25.8,4,ug/L,240710.1,7/10/2024,1,14,0.004,,,8.8,0.05,mg/L,240926.1,9/26/2024,1,92,0.005,,,2.54,0.1,mg/L,240701.2,7/2/2024,1,6,0.001,,,7.72,0.05,mg/L,240702.1,7/2/2024,6,,,,19.1,2,mg/L,240628.7,6/28/2024,1,2,,,,4.6,2,NTU,6/28/2024,240701.2,7/1/2024,1,2.69,ug/L,5,0,,,0.43,1,ug/L,,250,,,
6/1/2026,2023495,NRS_NY-10334,NRS23_NY_10218,NY,1,6/27/2024,2410339,242460,2410339,242461,PESD-AL,WATER,REGULAR,6/29/2024,240710.1,7/10/2024,1,13,0.002,,,0.006,0.004,mg N/L,240705.1,7/6/2024,9,,H,H,798,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,11.2,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,0.97,0.05,mg/L,240629.1,6/29/2024,1,2,,,,15,,APHA PT-CO,240629.1,6/29/2024,2,,,,89.5,2,uS/cm at 25 C,240711.1,7/13/2024,1,16,0.08,,,,3.22,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,3.02,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.14,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,L,L,0.001,0.02,mg N/L,240709.1,7/9/2024,1,12,0.002,,,0.32,0.02,mg/L,240629.1,6/29/2024,2,,,7.84,Std. units,240926.1,9/26/2024,1,91,0.01,,,0.27,0.1,mg/L,240709.1,7/9/2024,1,12,0.2,,,12.4,4,ug/L,240710.1,7/10/2024,1,13,0.004,,,2.6,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,1.11,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,1.97,0.05,mg/L,240702.1,7/2/2024,5,,,,5.8,2,mg/L,240629.7,6/29/2024,1,2,,,,2,2,NTU,6/29/2024,240705.1,7/5/2024,1,40.8,ug/L,8,0,,,1.31,1,ug/L,,1250,,,
6/1/2026,2023496,NRS_MS-10179,NRS23_MS_10029,MS,1,6/27/2024,2410327,283600,2410327,283601,PESD-AL,WATER,REGULAR,6/28/2024,240710.1,7/10/2024,1,13,0.002,,,0.106,0.004,mg N/L,240705.1,7/5/2024,8,,H,H,809,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,9.19,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,8.37,0.05,mg/L,240628.1,6/28/2024,1,1,,,,5,,APHA PT-CO,240628.1,6/28/2024,1,,,,142,2,uS/cm at 25 C,240711.1,7/12/2024,1,15,0.08,,,,4.33,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,2.1,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.585,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,,,0.041,0.02,mg N/L,240709.1,7/9/2024,1,12,0.002,,,1.2,0.02,mg/L,240628.1,6/28/2024,1,,,7.67,Std. units,240926.1,9/26/2024,1,91,0.01,,,2.24,0.1,mg/L,240709.1,7/9/2024,1,12,0.2,,,79.5,4,ug/L,240710.1,7/10/2024,1,13,0.004,,,8.8,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,13.2,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,9.66,0.05,mg/L,240702.1,7/2/2024,5,,,,11.9,2,mg/L,240628.7,6/28/2024,1,1,,,,11.3,2,NTU,6/28/2024,240701.2,7/1/2024,1,122,ug/L,4,0,,,19.5,1,ug/L,,250,,,
6/1/2026,2023497,NRS_PA-10125,NRS23_PA_10016,PA,1,6/27/2024,2410319,285320,2410319,285321,PESD-AL,WATER,REGULAR,6/28/2024,240710.1,7/10/2024,1,13,0.002,,,0.015,0.004,mg N/L,240704.1,7/4/2024,7,,,,330,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,5.86,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,12.9,0.05,mg/L,240628.1,6/28/2024,1,1,,,,35,,APHA PT-CO,240628.1,6/28/2024,1,,,,89.7,2,uS/cm at 25 C,240711.1,7/12/2024,1,15,0.08,,,,2.56,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,1.2,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.077,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,L,L,0.002,0.02,mg N/L,240709.1,7/9/2024,1,12,0.002,,,0.31,0.02,mg/L,240628.1,6/28/2024,1,,,7.6,Std. units,240926.1,9/26/2024,1,91,0.01,,,0.67,0.1,mg/L,240709.1,7/9/2024,1,12,0.2,,,17.6,4,ug/L,240710.1,7/10/2024,1,13,0.004,,,1.4,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,7.99,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,3.92,0.05,mg/L,240702.1,7/2/2024,5,,ND,ND,,2,mg/L,240628.7,6/28/2024,1,1,,L,L,1.1,2,NTU,6/28/2024,240701.2,7/1/2024,1,23.6,ug/L,4,0,,,0.944,1,ug/L,,1000,,,
6/1/2026,2023498,NRS_OK-10053,NRS23_OK_HP002,OK,1,6/27/2024,2410308,282800,2410308,282801,PESD-AL,WATER,REGULAR,6/28/2024,240710.1,7/10/2024,2,13,0.004,,,0.289,0.008,mg N/L,240704.1,7/4/2024,7,,,,2720,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,18,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,12.3,0.05,mg/L,240628.1,6/28/2024,1,1,,,,60,,APHA PT-CO,240628.1,6/28/2024,1,,,,320,2,uS/cm at 25 C,240711.1,7/12/2024,1,15,0.08,,,,10.5,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,17.4,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.4,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,,,0.063,0.02,mg N/L,240703.1,7/3/2024,1,6,0.002,,,1.74,0.02,mg/L,240628.1,6/28/2024,1,,,8.02,Std. units,240926.1,9/26/2024,1,91,0.01,,,5.99,0.1,mg/L,240711.1,7/11/2024,5,14,1,,,571,20,ug/L,240705.1,7/5/2024,1,8,0.004,,,7.2,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,16.2,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,6.54,0.05,mg/L,240702.1,7/2/2024,5,,,,22.6,2,mg/L,240628.7,6/28/2024,1,1,,,,89.2,2,NTU,6/28/2024,240701.1,7/1/2024,1,14.2,ug/L,4,0,,,2.84,1,ug/L,,200,,,
6/1/2026,2023499,NRS_CO-10557,NRS23_CO_10222,CO,1,6/27/2024,2410318,286140,2410318,286141,PESD-AL,WATER,REGULAR,6/28/2024,240710.1,7/10/2024,1,13,0.002,,,0.005,0.004,mg N/L,240704.1,7/4/2024,7,,,,2590,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,65.7,0.05,mg/L,240701.2,7/2/2024,2,5,0.002,,,0.39,0.1,mg/L,240628.1,6/28/2024,1,1,,,,2,,APHA PT-CO,240628.1,6/28/2024,1,,,,417,2,uS/cm at 25 C,240711.1,7/12/2024,1,15,0.08,,,,1.64,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,8.68,0.02,mg/L,240701.2,7/2/2024,2,5,4.00E-04,ND,ND,,0.04,mg N/L,,,,,,,,,,240701.2,7/2/2024,2,5,2.00E-04,ND,ND,,0.04,mg N/L,240709.1,7/9/2024,1,12,0.002,,,0.09,0.02,mg/L,240628.1,6/28/2024,1,,,8.37,Std. units,240926.1,9/26/2024,1,91,0.01,,,0.74,0.1,mg/L,240709.1,7/9/2024,1,12,0.2,,,6.1,4,ug/L,240710.1,7/10/2024,1,13,0.004,,,5.1,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,3.24,0.1,mg/L,240701.2,7/2/2024,2,5,0.002,,,84.3,0.1,mg/L,240702.1,7/2/2024,5,,L,L,1.7,2,mg/L,240628.7,6/28/2024,1,1,,L,L,0.8,2,NTU,6/28/2024,240701.2,7/1/2024,1,49.7,ug/L,4,0,,,0.994,1,ug/L,,2000,,,
6/1/2026,2023501,NRS_GA-10156,NRS23_GA_10009,GA,2,6/27/2024,2410338,270180,2410338,270181,PESD-AL,WATER,REGULAR,6/29/2024,240710.1,7/10/2024,1,13,0.002,,,0.045,0.004,mg N/L,240705.1,7/6/2024,9,,H,H,372,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,6.12,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,9.79,0.05,mg/L,240629.1,6/29/2024,1,2,,,,83,,APHA PT-CO,240629.1,6/29/2024,2,,,,89.1,2,uS/cm at 25 C,240711.1,7/13/2024,1,16,0.08,,,,11.4,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,2.82,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.121,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,L,L,0.002,0.02,mg N/L,240709.1,7/9/2024,1,12,0.002,,,0.64,0.02,mg/L,240629.1,6/29/2024,2,,,7.13,Std. units,240926.1,9/26/2024,1,91,0.01,,,2.98,0.1,mg/L,240709.1,7/9/2024,1,12,0.2,,,92.8,4,ug/L,240710.1,7/10/2024,1,13,0.004,,,6.6,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,3.91,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,3.81,0.05,mg/L,240702.1,7/2/2024,5,,L,L,0.7,2,mg/L,240629.7,6/29/2024,1,2,,,,4.3,2,NTU,6/29/2024,240705.1,7/5/2024,1,18.6,ug/L,8,0,,,2.98,1,ug/L,,250,,,
6/1/2026,2023502,NRS_NY-10062,NRS23_NY_HP001,NY,1,6/27/2024,2410342,241560,2410342,241561,PESD-AL,WATER,REGULAR,6/29/2024,240710.1,7/10/2024,1,13,0.002,,,0.009,0.004,mg N/L,240705.1,7/6/2024,9,,H,H,96.5,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,1.77,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,0.16,0.05,mg/L,240629.1,6/29/2024,1,2,,,,32,,APHA PT-CO,240629.1,6/29/2024,2,,,,18.2,2,uS/cm at 25 C,240711.1,7/13/2024,1,16,0.08,,,,5.11,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,0.55,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.049,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,L,L,0.002,0.02,mg N/L,240709.1,7/9/2024,1,12,0.002,,,0.31,0.02,mg/L,240629.1,6/29/2024,2,,,7,Std. units,240926.1,9/26/2024,1,91,0.01,,,0.15,0.1,mg/L,240709.1,7/9/2024,1,12,0.2,,,15.1,4,ug/L,240710.1,7/10/2024,1,13,0.004,,,7.1,0.05,mg/L,240926.1,9/26/2024,1,91,0.005,,,0.83,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,2.09,0.05,mg/L,240702.1,7/2/2024,5,,L,L,0.4,2,mg/L,240629.7,6/29/2024,1,2,,L,L,0.5,2,NTU,6/29/2024,240705.1,7/5/2024,1,9.68,ug/L,8,0,,,0.387,1,ug/L,,1000,,,
6/1/2026,2023503,NRS_NV-10487,NRS23_NV_10035,NV,1,6/25/2024,2410333,253760,2410333,253761,PESD-AL,WATER,REGULAR,6/29/2024,240710.1,7/10/2024,1,15,0.002,S,,0.005,0.004,mg N/L,240705.1,7/6/2024,11,,S;H,H,296,,uEq/L,240926.1,9/26/2024,1,93,0.01,S,,2.61,0.05,mg/L,240701.2,7/2/2024,1,7,0.001,S,,0.6,0.05,mg/L,240629.1,6/29/2024,1,4,,S;H,H,7,,APHA PT-CO,240629.1,6/29/2024,4,,S,,35.4,2,uS/cm at 25 C,240711.1,7/12/2024,1,17,0.08,,S,,1.06,0.2,mg/L,240926.1,9/26/2024,1,93,0.002,S,,0.63,0.02,mg/L,240701.2,7/2/2024,1,7,2.00E-04,S;L,L,0.009,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,7,1.00E-04,S;ND,ND,,0.02,mg N/L,240709.1,7/9/2024,1,14,0.002,S,,0.14,0.02,mg/L,240629.1,6/29/2024,4,S;H,H,7.39,Std. units,240926.1,9/26/2024,1,93,0.01,S,,0.96,0.1,mg/L,240709.1,7/9/2024,1,14,0.2,S,,38.5,4,ug/L,240710.1,7/10/2024,5,15,0.02,S,,23.6,0.25,mg/L,240926.1,9/26/2024,1,93,0.005,S,,2.96,0.1,mg/L,240701.2,7/2/2024,1,7,0.001,S,,0.83,0.05,mg/L,240702.1,7/2/2024,7,,S,,18.2,2,mg/L,240629.7,6/29/2024,1,4,,S;H,H,7.3,2,NTU,6/29/2024,240705.1,7/5/2024,1,39.3,ug/L,10,0,S,,6.29,1,ug/L,,250,,,S
6/1/2026,2023504,NRS_NV-10604,NRS23_NV_10140,NV,1,6/27/2024,2410334,253580,2410334,253581,PESD-AL,WATER,REGULAR,6/29/2024,240710.1,7/10/2024,1,13,0.002,,,0.012,0.004,mg N/L,240705.1,7/6/2024,9,,H,H,458,,uEq/L,240926.1,9/26/2024,1,91,0.01,,,3.73,0.05,mg/L,240701.2,7/2/2024,1,5,0.001,,,0.69,0.05,mg/L,240629.1,6/29/2024,1,2,,,,15,,APHA PT-CO,240629.1,6/29/2024,2,,,,53.3,2,uS/cm at 25 C,240711.1,7/12/2024,1,15,0.08,,,,2.07,0.2,mg/L,240926.1,9/26/2024,1,91,0.002,,,0.93,0.02,mg/L,240701.2,7/2/2024,1,5,2.00E-04,,,0.289,0.02,mg N/L,,,,,,,,,,240701.2,7/2/2024,1,5,1.00E-04,L,L,0.002,0.02,mg N/L,240709.1,7/9/2024,1,12,0.002,,,0.57,0.02,mg/L,240629.1,6/29/2024,2,,,7.68,Std. units,240926.1,9/26/2024,1,91,0.01,,,2.59,0.1,mg/L,240709.1,7/9/2024,1,12,0.2,,,78.5,4,ug/L,240710.1,7/10/2024,5,13,0.02,,,34.8,0.25,mg/L,240926.1,9/26/2024,1,91,0.005,,,3.86,0.1,mg/L,240701.2,7/2/2024,1,5,0.001,,,0.64,0.05,mg/L,240702.1,7/2/2024,5,,,,26,2,mg/L,240629.7,6/29/2024,1,2,,,,12.9,2,NTU,6/29/2024,240705.1,7/5/2024,1,14.8,ug/L,8,0,,,1.18,1,ug/L,,500,,,
