PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,LAB_SAMPLE_ID,SAMPLE_ID,LAB,MATRIX,SAM_CODE,DATE_RECEIVED,BATCH_ID,DATE_ANALYZED,DILUTION_FACTOR,EXTRACT,HOLDING_TIME,MDL,NARS_FLAG,QA_FLAG,RESULT,RESULT_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RL,SHIP_FLAG,VOLUME_ADJUST,VOLUME_FILTERED
6/2/2026,2023429,NRS_MN-10266,NRS23_MN_10059,MN,1,6/24/2024,2410268,273463,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,24.8,4,0,,,0.1489,ug/cm2,39.7,ug/L,1,,,25
6/2/2026,2023431,NRS_KS-10199,NRS23_KS_10005,KS,1,6/24/2024,2410281,278583,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,195,4,0,,,1.17,ug/cm2,312,ug/L,1,,,25
6/2/2026,2023432,NRS_OK-10213,NRS23_OK_10065,OK,1,6/24/2024,,278963,ODEQ,PERIPHYTON,REGULAR,6/27/2024,7/2/2024,7/2/2024,,10.2,8,,,,1.777,ug/cm2,473.8,ug/L,0.5,,,20
6/2/2026,2023433,NRS_NC-10140,NRS23_NC_HP001,NC,1,6/24/2024,2410275,274203,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,87.6,4,0,,,0.525,ug/cm2,140,ug/L,1,,,25
6/2/2026,2023434,NRS_MI-10243,NRS23_MI_10123,MI,1,6/24/2024,2410282,282703,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,375,4,0,,,2.25,ug/cm2,600,ug/L,1,,,25
6/2/2026,2023435,NRS_CO-10513,NRS23_CO_10019,CO,1,6/24/2024,2410276,286223,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,230,4,0,,,1.38,ug/cm2,368,ug/L,1,,,25
6/2/2026,2023436,NRS_MI-10186,NRS23_MI_10048,MI,1,6/24/2024,2410290,270143,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,63.1,7,0,S,,0.3787,ug/cm2,101,ug/L,1,S,,25
6/2/2026,2023437,NRS_NE-10334,NRS23_NE_10176,NE,1,6/25/2024,2410285,285883,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240628.1,6/28/2024,1,117,3,0,,,2.925,ug/cm2,780,ug/L,1,,,6
6/2/2026,2023438,NRS_DE-10092,NRS23_DE_10005,DE,1,6/24/2024,2410306,287183,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,794,7,0,S,,4.762,ug/cm2,1270,ug/L,1,S,,25
6/2/2026,2023439,NRS_NY-10207,NRS23_NY_10095,NY,1,6/25/2024,2410284,239883,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,16.7,3,0,,,0.1001,ug/cm2,26.7,ug/L,1,,,25
6/2/2026,2023440,NRS_NH-10147,NRS23_NH_10013,NH,2,6/25/2024,2410273,283223,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,274,3,0,,,1.642,ug/cm2,438,ug/L,1,,,25
6/2/2026,2023441,NRS_WV-10097,NRS23_WV_10028,WV,1,6/25/2024,2410278,275043,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,753,3,0,,,4.5,ug/cm2,1200,ug/L,1,,,25
6/2/2026,2023442,NRS_WI-10253,NRS23_WI_10111,WI,1,6/25/2024,2410269,275903,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,231,3,0,,,1.388,ug/cm2,370,ug/L,1,,,25
6/2/2026,2023443,NRS_MN-10197,NRS23_MN_10079,MN,1,6/25/2024,2410283,286443,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,253,3,0,,,1.519,ug/cm2,405,ug/L,1,,,25
6/2/2026,2023444,NRS_RI-10106,NRS23_RI_10018,RI,2,6/25/2024,2410272,283303,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,132,3,0,,,0.7913,ug/cm2,211,ug/L,1,,,25
6/2/2026,2023445,NRS_KS-10240,NRS23_KS_10073,KS,1,6/25/2024,2410274,278543,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,495,3,0,,,2.97,ug/cm2,792,ug/L,1,,,25
6/2/2026,2023446,NRS_VT-10160,NRS23_VT_10016,VT,1,6/25/2024,2410280,286703,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,624,3,0,,,3.742,ug/cm2,998,ug/L,1,,,25
6/2/2026,2023447,NRS_KY-10072,NRS23_KY_HP001,KY,1,6/25/2024,2410298,274743,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,294,6,0,,,1.762,ug/cm2,470,ug/L,1,,,25
6/2/2026,2023448,NRS_RI-10150,NRS23_RI_10105,RI,1,6/25/2024,2410294,283283,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,204,6,0,,,1.223,ug/cm2,326,ug/L,1,,,25
6/2/2026,2023449,NRS_MN-10208,NRS23_MN_10024,MN,1,6/25/2024,2410289,278783,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,72.5,6,0,,,0.435,ug/cm2,116,ug/L,1,,,25
6/2/2026,2023450,NRS_OH-10104,NRS23_OH_10009,OH,2,6/25/2024,2410271,286863,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,84.8,3,0,,,0.51,ug/cm2,136,ug/L,1,,,25
6/2/2026,2023451,NRS_OK-10183,NRS23_OK_10020,OK,1,6/25/2024,,278943,ODEQ,PERIPHYTON,REGULAR,6/27/2024,7/2/2024,7/2/2024,,10.2,7,,,,2.576,ug/cm2,687,ug/L,0.5,,,25
6/2/2026,2023453,NRS_MO-10370,NRS23_MO_HP002,MO,1,6/25/2024,2410305,271683,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,557,6,0,,,3.341,ug/cm2,891,ug/L,1,,,25
6/2/2026,2023454,NRS_CA-11477,NRS23_CA_10312,CA,1,6/25/2024,2410277,272263,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,696,3,0,,,4.163,ug/cm2,1110,ug/L,1,,,25
6/2/2026,2023455,NRS_NY-10084,NRS23_NY_HP002,NY,1,6/25/2024,2410288,241643,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,38.1,6,0,,,0.2516,ug/cm2,61,ug/L,1,,,25
6/2/2026,2023456,NRS_MD-10106,NRS23_MD_10018,MD,1,6/25/2024,2410299,285043,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,278,6,0,,,1.669,ug/cm2,445,ug/L,1,,,25
6/2/2026,2023458,NRS_CO-10517,NRS23_CO_10023,CO,1,6/25/2024,2410295,286243,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,62.8,6,0,,,0.375,ug/cm2,100,ug/L,1,,,25
6/2/2026,2023459,NRS_MI-10167,NRS23_MI_10032,MI,1,6/25/2024,2410291,273963,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,50.4,6,0,,,0.3022,ug/cm2,80.6,ug/L,1,,,25
6/2/2026,2023460,NRS_ID-10417,NRS23_ID_10115,ID,1,6/25/2024,2410303,254303,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,641,6,0,,,3.863,ug/cm2,1030,ug/L,1,,,25
6/2/2026,2023461,NRS_SC-10086,NRS23_SC_10008,SC,1,6/25/2024,2410324,286463,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,472,6,0,S,,3.54,ug/cm2,944,ug/L,1,S,,20
6/2/2026,2023462,NRS_MS-10151,NRS23_MS_10001,MS,1,6/26/2024,2410323,283623,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,127,5,0,,,0.7612,ug/cm2,203,ug/L,1,,,25
6/2/2026,2023463,NRS_MN-10250,NRS23_MN_10043,MN,1,6/26/2024,2410314,278923,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,94.4,5,0,,,0.5662,ug/cm2,151,ug/L,1,,,25
6/2/2026,2023464,NRS_WI-10362,NRS23_WI_10307,WI,1,6/26/2024,2410286,274683,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240628.1,6/28/2024,1,68,2,0,,,0.4088,ug/cm2,109,ug/L,1,,,25
6/2/2026,2023465,NRS_CT-10135,NRS23_CT_10016,CT,1,6/26/2024,2410293,283343,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,454,5,0,,,2.722,ug/cm2,726,ug/L,1,,,25
6/2/2026,2023466,NRS_PA-10117,NRS23_PA_10011,PA,1,6/26/2024,2410292,253203,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,262,5,0,,,1.571,ug/cm2,419,ug/L,1,,,25
6/2/2026,2023467,NRS_VT-10144,NRS23_VT_10021,VT,1,6/26/2024,2410301,286783,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,95.1,5,0,,,0.57,ug/cm2,152,ug/L,1,,,25
6/2/2026,2023468,NRS_WV-10075,NRS23_WV_10006,WV,2,6/26/2024,2410296,275203,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,603,5,0,,,3.619,ug/cm2,965,ug/L,1,,,25
6/2/2026,2023469,NRS_KY-10097,NRS23_KY_HP002,KY,1,6/26/2024,2410302,274723,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,60.1,5,0,,,0.3608,ug/cm2,96.2,ug/L,1,,,25
6/2/2026,2023470,NRS_MO-10371,NRS23_MO_HP003,MO,1,6/26/2024,2410340,271743,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240705.1,7/5/2024,1,238,9,0,S,,1.429,ug/cm2,381,ug/L,1,S,,25
6/2/2026,2023472,NRS_SD-10462,NRS23_SD_10023,SD,1,6/26/2024,2410307,278643,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,20.6,5,0,,,0.309,ug/cm2,82.4,ug/L,1,,,10
6/2/2026,2023473,NRS_OR-10616,NRS23_OR_10001,OR,1,6/26/2024,2410325,282303,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,483,5,0,,,2.899,ug/cm2,773,ug/L,1,,,25
6/2/2026,2023474,NRS_OH-10131,NRS23_OH_10033,OH,1,6/26/2024,2410297,282883,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,491,5,0,,,2.948,ug/cm2,786,ug/L,1,,,25
6/2/2026,2023475,NRS_NE-10242,NRS23_NE_10095,NE,1,6/26/2024,2410330,285823,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,60.9,5,0,,,1.522,ug/cm2,406,ug/L,1,,,6
6/2/2026,2023476,NRS_NE-10214,NRS23_NE_10077,NE,1,6/26/2024,2410326,274143,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,34.4,5,0,,,1.031,ug/cm2,275,ug/L,1,,,5
6/2/2026,2023477,NRS_MI-10133,NRS23_MI_10070,MI,1,6/26/2024,2410328,282643,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,245,5,0,,,1.47,ug/cm2,392,ug/L,1,,,25
6/2/2026,2023478,NRS_OK-10191,NRS23_OK_10004,OK,1,6/26/2024,,233783,ODEQ,PERIPHYTON,REGULAR,6/27/2024,7/2/2024,7/2/2024,,10.2,6,,,,0.7984,ug/cm2,212.9,ug/L,0.5,,,20
6/2/2026,2023479,NRS_OK-10155,NRS23_OK_HP001,OK,1,6/26/2024,2410310,282783,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,366,5,0,,,2.198,ug/cm2,586,ug/L,1,,,25
6/2/2026,2023480,NRS_PA-10150,NRS23_PA_10031,PA,1,6/26/2024,2410304,285363,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,389,5,0,,,2.333,ug/cm2,622,ug/L,1,,,25
6/2/2026,2023481,NRS_CA-11499,NRS23_CA_10334,CA,1,6/26/2024,2410329,233583,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,209,5,0,,,1.253,ug/cm2,334,ug/L,1,,,25
6/2/2026,2023482,NRS_NY-10179,NRS23_NY_10015,NY,1,6/26/2024,2410312,237143,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,105,5,0,,,0.63,ug/cm2,168,ug/L,1,,,25
6/2/2026,2023483,NRS_UT-10427,NRS23_UT_10070,UT,1,6/26/2024,2410320,270403,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,446,5,0,,,2.678,ug/cm2,714,ug/L,1,,,25
6/2/2026,2023484,NRS_CO-10479,NRS23_CO_10136,CO,1,6/26/2024,2410315,286183,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,227,5,0,,,1.361,ug/cm2,363,ug/L,1,,,25
6/2/2026,2023485,NRS_CO-10540,NRS23_CO_10191,CO,1,6/26/2024,2410311,286063,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,9,1380,5,0,,,8.25,ug/cm2,2200,ug/L,9,,,25
6/2/2026,2023486,NRS_ND-10431,NRS23_ND_10046,ND,1,6/26/2024,2410287,264003,PESD-AL,PERIPHYTON,REGULAR,6/27/2024,240701.2,7/1/2024,1,184,5,0,,,1.102,ug/cm2,294,ug/L,1,,,25
6/2/2026,2023488,NRS_PA-10116,NRS23_PA_10008,PA,1,6/27/2024,2410313,233463,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,392,4,0,,,2.351,ug/cm2,627,ug/L,1,,,25
6/2/2026,2023489,NRS_ID-10466,NRS23_ID_10103,ID,1,6/26/2024,2410321,262003,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,320,5,0,,,1.92,ug/cm2,512,ug/L,1,,,25
6/2/2026,2023490,NRS_MI-10245,NRS23_MI_10125,MI,1,6/26/2024,2410336,270343,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240705.1,7/5/2024,1,93.8,9,0,S,,0.5625,ug/cm2,150,ug/L,1,S,,25
6/2/2026,2023491,NRS_NH-10156,NRS23_NH_10166,NH,1,6/27/2024,2410316,282243,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,46.2,4,0,,,0.2771,ug/cm2,73.9,ug/L,1,,,25
6/2/2026,2023492,NRS_CT-10117,NRS23_CT_10006,CT,2,6/27/2024,2410322,283323,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,652,4,0,,,3.9,ug/cm2,1040,ug/L,1,,,25
6/2/2026,2023493,NRS_WI-10208,NRS23_WI_10028,WI,1,6/27/2024,2410309,272983,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240708.1,7/8/2024,1,65.7,11,0,,,0.3938,ug/cm2,105,ug/L,1,,,25
6/2/2026,2023494,NRS_CA-11341,NRS23_CA_HP006,CA,1,6/26/2024,2410317,274543,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,10.8,5,0,,,0.06488,ug/cm2,17.3,ug/L,1,,,25
6/2/2026,2023495,NRS_NY-10334,NRS23_NY_10218,NY,1,6/27/2024,2410339,242463,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240705.1,7/5/2024,1,130,8,0,,,0.78,ug/cm2,208,ug/L,1,,,25
6/2/2026,2023496,NRS_MS-10179,NRS23_MS_10029,MS,1,6/27/2024,2410327,283603,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,331,4,0,,,1.988,ug/cm2,530,ug/L,1,,,25
6/2/2026,2023497,NRS_PA-10125,NRS23_PA_10016,PA,1,6/27/2024,2410319,285323,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,272,4,0,,,1.631,ug/cm2,435,ug/L,1,,,25
6/2/2026,2023498,NRS_OK-10053,NRS23_OK_HP002,OK,1,6/27/2024,2410308,282803,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,181,4,0,,,1.793,ug/cm2,483,ug/L,1,,,15
6/2/2026,2023499,NRS_CO-10557,NRS23_CO_10222,CO,1,6/27/2024,2410318,286143,PESD-AL,PERIPHYTON,REGULAR,6/28/2024,240701.2,7/1/2024,1,244,4,0,,,1.463,ug/cm2,390,ug/L,1,,,25
6/2/2026,2023501,NRS_GA-10156,NRS23_GA_10009,GA,2,6/27/2024,2410338,270183,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240705.1,7/5/2024,1,272,8,0,,,1.631,ug/cm2,435,ug/L,1,,,25
6/2/2026,2023502,NRS_NY-10062,NRS23_NY_HP001,NY,1,6/27/2024,2410342,241563,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240705.1,7/5/2024,1,91.5,8,0,,,0.553,ug/cm2,146,ug/L,1,,,25
6/2/2026,2023503,NRS_NV-10487,NRS23_NV_10035,NV,1,6/25/2024,2410333,253763,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240701.2,7/1/2024,1,97.8,6,0,S,,0.585,ug/cm2,156,ug/L,1,S,,25
6/2/2026,2023504,NRS_NV-10604,NRS23_NV_10140,NV,1,6/27/2024,2410334,253583,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240701.2,7/1/2024,1,31.7,4,0,,,0.1901,ug/cm2,50.7,ug/L,1,,,25
6/2/2026,2023505,NRS_NV-10564,NRS23_NV_10040,NV,1,6/27/2024,2410332,265503,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240701.2,7/1/2024,1,334,4,0,,,2.002,ug/cm2,534,ug/L,1,,,25
6/2/2026,2023506,NRS_NY-10287,NRS23_NY_10136,NY,1,6/28/2024,2410335,287643,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240705.1,7/5/2024,1,47,7,0,,,0.282,ug/cm2,75.2,ug/L,1,,,25
6/2/2026,2023507,NRS_MS-10213,NRS23_MS_10063,MS,1,6/28/2024,2410337,283403,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240705.1,7/5/2024,1,115,7,0,,,0.69,ug/cm2,184,ug/L,1,,,25
6/2/2026,2023508,NRS_CO-10364,NRS23_CO_10002,CO,2,6/28/2024,2410331,286303,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240701.2,7/1/2024,1,113,3,0,,,0.6788,ug/cm2,181,ug/L,1,,,25
6/2/2026,2023509,NRS_CT-10116,NRS23_CT_10005,CT,2,6/28/2024,2410341,273223,PESD-AL,PERIPHYTON,REGULAR,6/29/2024,240705.1,7/5/2024,1,496,7,0,,,2.978,ug/cm2,794,ug/L,1,,,25
6/2/2026,2023510,NRS_NY-10187,NRS23_NY_10083,NY,1,6/30/2024,2410349,286583,PESD-AL,PERIPHYTON,REGULAR,7/2/2024,240705.1,7/5/2024,1,63.7,5,0,,,0.3825,ug/cm2,102,ug/L,1,,,25
6/2/2026,2023511,NRS_MS-10268,NRS23_MS_10118,MS,1,6/30/2024,2410345,283543,PESD-AL,PERIPHYTON,REGULAR,7/2/2024,240705.1,7/5/2024,1,266,5,0,,,1.598,ug/cm2,426,ug/L,1,,,25
6/2/2026,2023512,NRS_MS-10154,NRS23_MS_10005,MS,2,6/30/2024,2410344,283483,PESD-AL,PERIPHYTON,REGULAR,7/2/2024,240705.1,7/5/2024,1,85.2,5,0,,,0.51,ug/cm2,136,ug/L,1,,,25
6/2/2026,2023513,NRS_NY-10323,NRS23_NY_10186,NY,1,7/1/2024,2410356,239963,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,298,4,0,,,1.789,ug/cm2,477,ug/L,1,,,25
6/2/2026,2023514,NRS_WI-10202,NRS23_WI_10022,WI,1,7/1/2024,2410343,275923,PESD-AL,PERIPHYTON,REGULAR,7/2/2024,240705.1,7/5/2024,1,46.5,4,0,,,0.4464,ug/cm2,74.4,ug/L,1,,,25
6/2/2026,2023515,NRS_NH-10149,NRS23_NH_10015,NH,1,7/1/2024,2410347,283243,PESD-AL,PERIPHYTON,REGULAR,7/2/2024,240705.1,7/5/2024,1,320,4,0,,,1.92,ug/cm2,512,ug/L,1,,,25
6/2/2026,2023516,NRS_VT-10175,NRS23_VT_10067,VT,1,7/1/2024,2410350,286643,PESD-AL,PERIPHYTON,REGULAR,7/2/2024,240705.1,7/5/2024,1,12,4,0,,,0.072,ug/cm2,19.2,ug/L,1,,,25
6/2/2026,2023517,NRS_PA-10145,NRS23_PA_10026,PA,1,7/1/2024,2410346,271443,PESD-AL,PERIPHYTON,REGULAR,7/2/2024,240705.1,7/5/2024,1,259,4,0,,,1.552,ug/cm2,414,ug/L,1,,,25
6/2/2026,2023518,NRS_CO-10488,NRS23_CO_10148,CO,1,6/30/2024,2410352,284243,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,182,5,0,S,,1.091,ug/cm2,291,ug/L,1,S,,25
6/2/2026,2023519,NRS_CO-10514,NRS23_CO_10020,CO,1,7/1/2024,2410364,286203,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,246,4,0,,,1.478,ug/cm2,394,ug/L,1,,,25
6/2/2026,2023520,NRS_MS-10258,NRS23_MS_10108,MS,1,7/1/2024,2410354,287343,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,270,4,0,,,1.62,ug/cm2,432,ug/L,1,,,25
6/2/2026,2023521,NRS_WV-10098,NRS23_WV_10057,WV,1,7/1/2024,2410363,233443,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,752,4,0,,,4.5,ug/cm2,1200,ug/L,1,,,25
6/2/2026,2023522,NRS_OK-10246,NRS23_OK_10039,OK,1,7/1/2024,,282083,ODEQ,PERIPHYTON,REGULAR,7/2/2024,7/5/2024,7/5/2024,,10.4,4,,,,7.008,ug/cm2,1868.7,ug/L,0.5,,,25
6/2/2026,2023523,NRS_CA-11434,NRS23_CA_10249,CA,1,7/1/2024,2410348,282723,PESD-AL,PERIPHYTON,REGULAR,7/2/2024,240705.1,7/5/2024,1,47.4,4,0,,,0.2842,ug/cm2,75.8,ug/L,1,,,25
6/2/2026,2023524,NRS_TX-10768,NRS23_TX_10650,TX,1,7/1/2024,2410361,271103,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,132,4,0,,,0.7912,ug/cm2,211,ug/L,1,,,25
6/2/2026,2023525,NRS_CA-11483,NRS23_CA_10318,CA,1,7/1/2024,2410360,283083,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,320,4,0,,,1.92,ug/cm2,512,ug/L,1,,,25
6/2/2026,2023526,NRS_SD-10788,NRS23_SD_10049,SD,1,7/1/2024,2410351,262603,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,19.4,4,0,,,0.5812,ug/cm2,155,ug/L,1,,,5
6/2/2026,2023527,NRS_ID-10514,NRS23_ID_10131,ID,1,7/1/2024,2410358,285403,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,20.5,4,0,,,0.123,ug/cm2,32.8,ug/L,1,,,25
6/2/2026,2023528,NRS_FL-10246,NRS23_FL_10059,FL,1,7/2/2024,2410353,285103,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,73.7,3,0,,,0.4425,ug/cm2,118,ug/L,1,,,25
6/2/2026,2023529,NRS_TX-10460,NRS23_TX_10042,TX,1,7/2/2024,2410355,271143,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,487,3,0,,,2.921,ug/cm2,779,ug/L,1,,,25
6/2/2026,2023530,NRS_SC-10094,NRS23_SC_10028,SC,1,7/2/2024,2410357,282923,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,87.1,3,0,,,0.5212,ug/cm2,139,ug/L,1,,,25
6/2/2026,2023531,NRS_IN-10086,NRS23_IN_10004,IN,1,7/2/2024,2410359,286963,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,431,3,0,,,2.588,ug/cm2,690,ug/L,1,,,25
6/2/2026,2023532,NRS_UT-10377,NRS23_UT_10033,UT,1,7/2/2024,2410362,262763,PESD-AL,PERIPHYTON,REGULAR,7/3/2024,240705.1,7/5/2024,1,532,3,0,,,3.191,ug/cm2,851,ug/L,1,,,25
6/2/2026,2023533,NRS_WY-10696,NRS23_WY_10258,WY,1,7/2/2024,2410366,262183,PESD-AL,PERIPHYTON,REGULAR,7/5/2024,240705.2,7/5/2024,1,332,3,0,S,,9.975,ug/cm2,2660,ug/L,1,S,,5
6/2/2026,2023534,NRS_SD-10826,NRS23_SD_10386,SD,1,7/2/2024,2410365,264703,PESD-AL,PERIPHYTON,REGULAR,7/5/2024,240705.2,7/5/2024,1,95.5,3,0,S,,0.5738,ug/cm2,153,ug/L,1,S,,25
6/2/2026,2023535,NRS_OK-10231,NRS23_OK_10072,OK,1,7/2/2024,,278983,ODEQ,PERIPHYTON,REGULAR,7/2/2024,7/5/2024,7/5/2024,,10.4,3,,,,4.116,ug/cm2,1097.7,ug/L,0.5,,,25
6/2/2026,2023536,NRS_TX-10373,NRS23_TX_10203,TX,2,7/4/2024,2410369,271023,PESD-AL,PERIPHYTON,REGULAR,7/6/2024,240708.1,7/8/2024,1,9.52,4,0,,,0.057,ug/cm2,15.2,ug/L,1,,,25
6/2/2026,2023537,NRS_WI-10233,NRS23_WI_10032,WI,1,6/24/2024,2410267,275943,PESD-AL,PERIPHYTON,REGULAR,6/26/2024,240628.1,6/28/2024,1,254,4,0,,,1.522,ug/cm2,406,ug/L,1,,,25
6/2/2026,2023538,NRS_CO-10536,NRS23_CO_10187,CO,1,7/5/2024,2410370,271783,PESD-AL,PERIPHYTON,REGULAR,7/6/2024,240708.1,7/8/2024,9,990,3,0,,,5.925,ug/cm2,1580,ug/L,9,,,25
6/2/2026,2023539,NRS_CO-10559,NRS23_CO_10224,CO,1,7/4/2024,2410372,284483,PESD-AL,PERIPHYTON,REGULAR,7/6/2024,240708.1,7/8/2024,1,519,4,0,,,3.113,ug/cm2,830,ug/L,1,,,25
6/2/2026,2023540,NRS_CO-10492,NRS23_CO_10150,CO,1,7/4/2024,2410368,284463,PESD-AL,PERIPHYTON,REGULAR,7/6/2024,240708.1,7/8/2024,1,12.4,4,0,,,0.1241,ug/cm2,33.1,ug/L,1,,,15
6/2/2026,2023541,NRS_CO-10370,NRS23_CO_10007,CO,1,7/4/2024,2410371,284163,PESD-AL,PERIPHYTON,REGULAR,7/6/2024,240708.1,7/8/2024,1,188,4,0,,,1.129,ug/cm2,301,ug/L,1,,,25
