PUBLICATION_DATE,UID,SAMPLE_TYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,UNIQUE_ID,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,LAB_SAMPLE_ID,DATE_ANALYZED,DATE_RECEIVED,HOLDING_TIME,HOLDING_TIME_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RESULT,RESULT_UNITS,VOLUME_FILTERED,VOLUME_FILTERED_UNITS,RL,RL_UNITS,EXTRACT,EXTRACT_UNITS,QA_FLAG,NARS_FLAG,NARS_COMMENT
6/1/2026,2023193,PBIO,NRS23_CT_10005,6/4/2024,1,CT,NRS_CT-10116,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,272342,2410073,10/28/2024,6/6/2024,146,days,4,mg/L,0.015,mg/cm2,25,mL,1,mg,0.1,mg,L,L,
6/1/2026,2023194,PBIO,NRS23_MN_10035,7/16/2024,1,MN,NRS_MN-10242,PESD-AL,PERIPHYTON,REGULAR,AFDM,241230.1,285742,2410486,12/30/2024,7/18/2024,167,days,232,mg/L,0.87,mg/cm2,25,mL,1,mg,5.8,mg,,,
6/1/2026,2023195,PBIO,NRS23_GA_10009,6/4/2024,1,GA,NRS_GA-10156,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,261762,2410078,10/28/2024,6/7/2024,146,days,84,mg/L,0.315,mg/cm2,25,mL,1,mg,2.1,mg,,S,
6/1/2026,2023196,PBIO,NRS23_CA_10260,6/4/2024,1,CA,NRS_CA-11445,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,273822,2410077,10/28/2024,6/6/2024,146,days,696,mg/L,2.61,mg/cm2,25,mL,1,mg,17.4,mg,,,
6/1/2026,2023197,PBIO,NRS23_OR_10021,6/4/2024,1,OR,NRS_OR-10679,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,270562,2410074,10/28/2024,6/6/2024,146,days,16,mg/L,0.06,mg/cm2,25,mL,1,mg,0.4,mg,L,L,
6/1/2026,2023199,PBIO,NRS23_OH_10012,6/4/2024,1,OH,NRS_OH-10107,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,286842,2410071,10/28/2024,6/6/2024,146,days,292,mg/L,1.095,mg/cm2,25,mL,1,mg,7.3,mg,,,
6/1/2026,2023200,PBIO,NRS23_OK_10052,6/4/2024,1,OK,NRS_OK-10259,ODEQ,PERIPHYTON,REGULAR,AFDM,7/1/2024,275142,,7/1/2024,,27,days,86,mg/L,0.3225,mg/cm2,50,mL,,,,,,,
6/1/2026,2023201,PBIO,NRS23_OK_10068,6/4/2024,1,OK,NRS_OK-10226,ODEQ,PERIPHYTON,REGULAR,AFDM,7/1/2024,275542,,7/1/2024,,27,days,1135,mg/L,4.256,mg/cm2,20,mL,,,,,,,
6/1/2026,2023202,PBIO,NRS23_WV_10017,6/4/2024,1,WV,NRS_WV-10092,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,275162,2410076,10/28/2024,6/6/2024,146,days,300,mg/L,1.125,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2023203,PBIO,NRS23_SD_10420,6/4/2024,1,SD,NRS_SD-10860,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,272182,2410066,10/28/2024,6/6/2024,146,days,1160,mg/L,4.35,mg/cm2,25,mL,1,mg,29.1,mg,,,
6/1/2026,2023204,PBIO,NRS23_WY_10156,6/4/2024,1,WY,NRS_WY-10541,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,262862,2410070,10/28/2024,6/6/2024,146,days,100,mg/L,0.375,mg/cm2,25,mL,1,mg,2.5,mg,,,
6/1/2026,2023205,PBIO,NRS23_ND_10076,6/4/2024,1,ND,NRS_ND-10495,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,264162,2410083,10/28/2024,6/7/2024,146,days,236,mg/L,0.885,mg/cm2,25,mL,1,mg,5.9,mg,,S,
6/1/2026,2023208,PBIO,NRS23_SC_10056,6/4/2024,1,SC,NRS_SC-10135,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,271962,2410068,10/28/2024,6/6/2024,146,days,0,mg/L,0,mg/cm2,25,mL,1,mg,0,mg,ND,ND,
6/1/2026,2023209,PBIO,NRS23_IN_10046,6/5/2024,1,IN,NRS_IN-10126,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,287102,2410072,10/28/2024,6/6/2024,145,days,0,mg/L,0,mg/cm2,25,mL,1,mg,0,mg,ND,ND,
6/1/2026,2023210,PBIO,NRS23_NV_10155,6/3/2024,1,NV,NRS_NV-10614,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,285542,2410067,10/28/2024,6/6/2024,147,days,104,mg/L,0.39,mg/cm2,25,mL,1,mg,2.6,mg,,S,
6/1/2026,2023211,PBIO,NRS23_NY_10013,6/5/2024,1,NY,NRS_NY-10172,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,287842,2410084,10/28/2024,6/7/2024,145,days,212,mg/L,0.795,mg/cm2,25,mL,1,mg,5.3,mg,,,
6/1/2026,2023212,PBIO,NRS23_CT_10006,6/5/2024,1,CT,NRS_CT-10117,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,246942,2410097,10/29/2024,6/8/2024,146,days,176,mg/L,0.66,mg/cm2,25,mL,1,mg,4.4,mg,,S,
6/1/2026,2023213,PBIO,NRS23_NM_10299,6/5/2024,1,NM,NRS_NM-10440,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,259042,2410064,10/28/2024,6/6/2024,145,days,88,mg/L,0.33,mg/cm2,25,mL,1,mg,2.2,mg,,,
6/1/2026,2023214,PBIO,NRS23_NV_10004,6/5/2024,1,NV,NRS_NV-10477,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,252342,2410080,10/28/2024,6/7/2024,145,days,116,mg/L,0.435,mg/cm2,25,mL,1,mg,2.9,mg,,,
6/1/2026,2023215,PBIO,NRS23_CA_10058,6/5/2024,1,CA,NRS_CA-11389,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,264902,2410088,10/29/2024,6/7/2024,146,days,500,mg/L,1.875,mg/cm2,25,mL,1,mg,12.5,mg,,,
6/1/2026,2023216,PBIO,NRS23_TX_10260,6/6/2024,1,TX,NRS_TX-10542,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,264082,2410091,10/29/2024,6/8/2024,145,days,612,mg/L,2.295,mg/cm2,25,mL,1,mg,15.3,mg,,,
6/1/2026,2023217,PBIO,NRS23_NY_10024,6/6/2024,1,NY,NRS_NY-10218,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,287682,2410089,10/29/2024,6/7/2024,145,days,112,mg/L,0.42,mg/cm2,25,mL,1,mg,2.8,mg,,,
6/1/2026,2023218,PBIO,NRS23_NM_10001,6/6/2024,1,NM,NRS_NM-10153,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,271602,2410079,10/28/2024,6/7/2024,144,days,188,mg/L,0.705,mg/cm2,25,mL,1,mg,4.7,mg,,,
6/1/2026,2023219,PBIO,NRS23_ID_10028,6/5/2024,1,ID,NRS_ID-10498,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,261982,2410085,10/29/2024,6/7/2024,146,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2023220,PBIO,NRS23_NH_10014,6/6/2024,1,NH,NRS_NH-10148,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,271342,2410096,10/29/2024,6/8/2024,145,days,16,mg/L,0.06,mg/cm2,25,mL,1,mg,0.4,mg,L,L,
6/1/2026,2023221,PBIO,NRS23_MN_10033,6/6/2024,1,MN,NRS_MN-10240,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,285562,2410081,10/28/2024,6/7/2024,144,days,8,mg/L,0.03,mg/cm2,25,mL,1,mg,0.2,mg,L,L,
6/1/2026,2023222,PBIO,NRS23_OH_10017,6/6/2024,1,OH,NRS_OH-10115,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,286942,2410087,10/29/2024,6/7/2024,145,days,200,mg/L,0.75,mg/cm2,25,mL,1,mg,5,mg,,,
6/1/2026,2023223,PBIO,NRS23_MI_10011,6/6/2024,1,MI,NRS_MI-10141,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,270682,2410095,10/29/2024,6/8/2024,145,days,244,mg/L,0.915,mg/cm2,25,mL,1,mg,6.1,mg,,,
6/1/2026,2023225,PBIO,NRS23_GA_10026,6/6/2024,1,GA,NRS_GA-10194,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,261742,2410093,10/29/2024,6/8/2024,145,days,352,mg/L,1.32,mg/cm2,25,mL,1,mg,8.8,mg,,,
6/1/2026,2023226,PBIO,NRS23_DE_10048,6/5/2024,1,DE,NRS_DE-10131,PESD-AL,PERIPHYTON,REGULAR,AFDM,241028.1,287222,2410082,10/28/2024,6/7/2024,145,days,488,mg/L,1.83,mg/cm2,25,mL,1,mg,12.2,mg,,,
6/1/2026,2023227,PBIO,NRS23_DE_10045,6/6/2024,1,DE,NRS_DE-10128,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,287202,2410086,10/29/2024,6/7/2024,145,days,252,mg/L,0.945,mg/cm2,25,mL,1,mg,6.3,mg,,,
6/1/2026,2023228,PBIO,NRS23_SC_HP001,6/6/2024,1,SC,NRS_SC-10103,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,275082,2410098,10/29/2024,6/8/2024,145,days,80,mg/L,0.3,mg/cm2,25,mL,1,mg,2,mg,,,
6/1/2026,2023234,PBIO,NRS23_NM_10297,6/7/2024,1,NM,NRS_NM-10438,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,242862,2410092,10/29/2024,6/8/2024,144,days,96,mg/L,0.36,mg/cm2,25,mL,1,mg,2.4,mg,,,
6/1/2026,2023235,PBIO,NRS23_NY_10173,6/7/2024,1,NY,NRS_NY-10310,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,258182,2410094,10/29/2024,6/8/2024,144,days,352,mg/L,1.32,mg/cm2,25,mL,1,mg,8.8,mg,,,
6/1/2026,2023236,PBIO,NRS23_MI_10018,6/7/2024,1,MI,NRS_MI-10138,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,262362,2410099,10/29/2024,6/8/2024,144,days,716,mg/L,2.685,mg/cm2,25,mL,1,mg,17.9,mg,,,
6/1/2026,2023237,PBIO,NRS23_MN_10058,6/6/2024,1,MN,NRS_MN-10265,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,275422,2410090,10/29/2024,6/8/2024,145,days,296,mg/L,1.11,mg/cm2,25,mL,1,mg,7.4,mg,,,
6/1/2026,2023239,PBIO,NRS23_RI_10005,6/9/2024,1,RI,NRS_RI-10073,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,273702,2410101,10/29/2024,6/11/2024,142,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2023240,PBIO,NRS23_NY_10131,6/9/2024,1,NY,NRS_NY-10282,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,231282,2410103,10/29/2024,6/11/2024,142,days,20,mg/L,0.075,mg/cm2,25,mL,1,mg,0.5,mg,L,L,
6/1/2026,2023241,PBIO,NRS23_MN_10056,6/9/2024,1,MN,NRS_MN-10263,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,275742,2410104,10/29/2024,6/11/2024,142,days,120,mg/L,0.45,mg/cm2,25,mL,1,mg,3,mg,,,
6/1/2026,2023242,PBIO,NRS23_MN_10081,7/21/2024,1,MN,NRS_MN-10199,PESD-AL,PERIPHYTON,REGULAR,AFDM,250106.1,280402,2410549,1/6/2025,7/23/2024,169,days,108,mg/L,0.405,mg/cm2,25,mL,1,mg,2.7,mg,,,
6/1/2026,2023243,PBIO,NRS23_MN_10062,6/9/2024,1,MN,NRS_MN-10183,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,270862,2410105,10/29/2024,6/12/2024,142,days,104,mg/L,0.39,mg/cm2,25,mL,1,mg,2.6,mg,,S,
6/1/2026,2023244,PBIO,NRS23_CO_10221,6/9/2024,1,CO,NRS_CO-10556,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,271462,2410110,11/5/2024,6/12/2024,149,days,112,mg/L,0.42,mg/cm2,25,mL,1,mg,2.8,mg,,S,
6/1/2026,2023245,PBIO,NRS23_MI_10017,7/21/2024,1,MI,NRS_MI-10136,PESD-AL,PERIPHYTON,REGULAR,AFDM,250106.1,266542,2410544,1/6/2025,7/23/2024,169,days,304,mg/L,1.14,mg/cm2,25,mL,1,mg,7.6,mg,,,
6/1/2026,2023247,PBIO,NRS23_NY_10108,6/10/2024,1,NY,NRS_NY-10190,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,270922,2410120,11/5/2024,6/13/2024,148,days,176,mg/L,0.66,mg/cm2,25,mL,1,mg,4.4,mg,,S,
6/1/2026,2023248,PBIO,NRS23_KS_10020,6/10/2024,1,KS,NRS_KS-10214,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,275442,2410107,11/5/2024,6/12/2024,148,days,144,mg/L,0.54,mg/cm2,25,mL,1,mg,3.6,mg,,,
6/1/2026,2023249,PBIO,NRS23_OK_10178,6/10/2024,1,OK,NRS_OK-10320,ODEQ,PERIPHYTON,REGULAR,AFDM,7/1/2024,275702,,7/1/2024,,21,days,1050,mg/L,3.938,mg/cm2,10,mL,,,,,,,
6/1/2026,2023250,PBIO,NRS23_MI_10003,6/10/2024,1,MI,NRS_MI-10127,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,275242,2410117,11/5/2024,6/12/2024,148,days,1950,mg/L,7.312,mg/cm2,25,mL,1,mg,48.8,mg,,,
6/1/2026,2023251,PBIO,NRS23_CO_10099,6/10/2024,1,CO,NRS_CO-10447,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,263742,2410108,11/5/2024,6/12/2024,148,days,268,mg/L,1.005,mg/cm2,25,mL,1,mg,6.7,mg,,,
6/1/2026,2023252,PBIO,NRS23_MN_10026,6/10/2024,1,MN,NRS_MN-10229,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,275322,2410102,10/29/2024,6/11/2024,141,days,28,mg/L,0.105,mg/cm2,25,mL,1,mg,0.7,mg,L,L,
6/1/2026,2023254,PBIO,NRS23_RI_10080,6/10/2024,1,RI,NRS_RI-10125,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,272302,2410142,11/6/2024,6/13/2024,149,days,564,mg/L,2.115,mg/cm2,25,mL,1,mg,14.1,mg,,S,
6/1/2026,2023255,PBIO,NRS23_MN_10042,6/10/2024,1,MN,NRS_MN-10249,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,270842,2410118,11/5/2024,6/12/2024,148,days,520,mg/L,1.95,mg/cm2,25,mL,1,mg,13,mg,,,
6/1/2026,2023256,PBIO,NRS23_NY_10193,6/11/2024,1,NY,NRS_NY-10330,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,287962,2410135,11/5/2024,6/13/2024,147,days,184,mg/L,0.69,mg/cm2,25,mL,1,mg,4.6,mg,,,
6/1/2026,2023257,PBIO,NRS23_NH_10013,6/11/2024,1,NH,NRS_NH-10147,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,274282,2410111,11/5/2024,6/12/2024,147,days,124,mg/L,0.465,mg/cm2,25,mL,1,mg,3.1,mg,,,
6/1/2026,2023258,PBIO,NRS23_CO_10006,6/11/2024,1,CO,NRS_CO-10369,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,271662,2410116,11/5/2024,6/12/2024,147,days,300,mg/L,1.125,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2023261,PBIO,NRS23_MA_10016,6/11/2024,1,MA,NRS_MA-10116,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,274302,2410112,11/5/2024,6/12/2024,147,days,136,mg/L,0.51,mg/cm2,25,mL,1,mg,3.4,mg,,,
6/1/2026,2023262,PBIO,NRS23_TN_10002,6/11/2024,1,TN,NRS_TN-10138,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,273302,2410114,11/5/2024,6/12/2024,147,days,64,mg/L,0.24,mg/cm2,25,mL,1,mg,1.6,mg,,,
6/1/2026,2023263,PBIO,NRS23_MS_10101,6/11/2024,1,MS,NRS_MS-10251,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,287502,2410124,11/5/2024,6/13/2024,147,days,704,mg/L,2.64,mg/cm2,25,mL,1,mg,17.6,mg,,,
6/1/2026,2023264,PBIO,NRS23_MN_10051,6/11/2024,1,MN,NRS_MN-10258,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,275342,2410149,11/6/2024,6/14/2024,148,days,28,mg/L,0.105,mg/cm2,25,mL,1,mg,0.7,mg,L,S;L,
6/1/2026,2023265,PBIO,NRS23_NE_10219,6/11/2024,1,NE,NRS_NE-10376,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,285922,2410143,11/6/2024,6/13/2024,148,days,160,mg/L,0.6,mg/cm2,20,mL,1,mg,3.2,mg,,,
6/1/2026,2023266,PBIO,NRS23_CA_10276,6/11/2024,1,CA,NRS_CA-11459,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,273842,2410140,11/6/2024,6/13/2024,148,days,84,mg/L,0.315,mg/cm2,25,mL,1,mg,2.1,mg,,,
6/1/2026,2023267,PBIO,NRS23_OK_10025,6/11/2024,1,OK,NRS_OK-10197,ODEQ,PERIPHYTON,REGULAR,AFDM,7/1/2024,275062,,7/1/2024,,20,days,218,mg/L,0.8175,mg/cm2,50,mL,,,,,,,
6/1/2026,2023269,PBIO,NRS23_VT_10059,6/11/2024,1,VT,NRS_VT-10167,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,286722,2410113,11/5/2024,6/12/2024,147,days,236,mg/L,0.885,mg/cm2,25,mL,1,mg,5.9,mg,,,
6/1/2026,2023270,PBIO,NRS23_NJ_10014,6/11/2024,1,NJ,NRS_NJ-10083,PESD-AL,PERIPHYTON,REGULAR,AFDM,241029.1,240162,2410106,10/29/2024,6/12/2024,140,days,184,mg/L,0.69,mg/cm2,25,mL,1,mg,4.6,mg,,,
6/1/2026,2023271,PBIO,NRS23_OH_10009,6/11/2024,1,OH,NRS_OH-10104,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,286922,2410109,11/5/2024,6/12/2024,147,days,284,mg/L,1.065,mg/cm2,25,mL,1,mg,7.1,mg,,,
6/1/2026,2023272,PBIO,NRS23_RI_10018,6/11/2024,1,RI,NRS_RI-10106,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,273642,2410128,11/5/2024,6/13/2024,147,days,780,mg/L,2.925,mg/cm2,25,mL,1,mg,19.5,mg,,,
6/1/2026,2023273,PBIO,NRS23_RI_10072,6/11/2024,1,RI,NRS_RI-10117,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,272322,2410119,11/5/2024,6/13/2024,147,days,1070,mg/L,4.012,mg/cm2,15,mL,1,mg,16,mg,,,
6/1/2026,2023274,PBIO,NRS23_OR_10163,6/11/2024,1,OR,NRS_OR-10768,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,270242,2410139,11/6/2024,6/13/2024,148,days,248,mg/L,0.93,mg/cm2,25,mL,1,mg,6.2,mg,,,
6/1/2026,2023275,PBIO,NRS23_TX_10216,6/11/2024,1,TX,NRS_TX-10453,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,271122,2410126,11/5/2024,6/13/2024,147,days,1010,mg/L,3.788,mg/cm2,10,mL,1,mg,10.1,mg,,,
6/1/2026,2023276,PBIO,NRS23_MI_10010,6/11/2024,1,MI,NRS_MI-10140,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,270762,2410130,11/5/2024,6/13/2024,147,days,300,mg/L,1.127,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2023277,PBIO,NRS23_WV_10019,6/11/2024,1,WV,NRS_WV-10094,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,274702,2410156,11/6/2024,6/14/2024,148,days,528,mg/L,1.98,mg/cm2,25,mL,1,mg,13.2,mg,,S,
6/1/2026,2023278,PBIO,NRS23_AR_10056,6/11/2024,1,AR,NRS_AR-10275,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,274002,2410121,11/5/2024,6/13/2024,147,days,312,mg/L,1.17,mg/cm2,25,mL,1,mg,7.8,mg,,,
6/1/2026,2023279,PBIO,NRS23_WI_10101,6/11/2024,1,WI,NRS_WI-10243,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,275862,2410122,11/5/2024,6/13/2024,147,days,148,mg/L,0.0002741,mg/cm2,25,mL,1,mg,3.7,mg,,,
6/1/2026,2023281,PBIO,NRS23_ID_10069,6/10/2024,1,ID,NRS_ID-10431,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,259402,2410115,11/5/2024,6/12/2024,148,days,244,mg/L,0.915,mg/cm2,25,mL,1,mg,6.1,mg,,,
6/1/2026,2023282,PBIO,NRS23_SC_10074,6/11/2024,1,SC,NRS_SC-10144,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,263422,2410136,11/5/2024,6/13/2024,147,days,664,mg/L,2.49,mg/cm2,25,mL,1,mg,16.6,mg,,,
6/1/2026,2023283,PBIO,NRS23_RI_10075,6/12/2024,1,RI,NRS_RI-10120,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,258782,2410146,11/6/2024,6/14/2024,147,days,320,mg/L,1.2,mg/cm2,25,mL,1,mg,8,mg,,,
6/1/2026,2023284,PBIO,NRS23_NE_10021,6/12/2024,1,NE,NRS_NE-10266,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,285902,2410129,11/5/2024,6/13/2024,146,days,640,mg/L,2.4,mg/cm2,10,mL,1,mg,6.4,mg,,,
6/1/2026,2023285,PBIO,NRS23_MA_10058,6/12/2024,1,MA,NRS_MA-10134,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,274362,2410138,11/6/2024,6/13/2024,147,days,232,mg/L,0.87,mg/cm2,25,mL,1,mg,5.8,mg,,,
6/1/2026,2023286,PBIO,NRS23_VT_HP002,6/12/2024,1,VT,NRS_VT-10153,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,286882,2410134,11/5/2024,6/13/2024,146,days,72,mg/L,0.27,mg/cm2,25,mL,1,mg,1.8,mg,,,
6/1/2026,2023287,PBIO,NRS23_OK_10113,6/12/2024,1,OK,NRS_OK-10281,ODEQ,PERIPHYTON,REGULAR,AFDM,7/1/2024,275122,,7/1/2024,,19,days,356,mg/L,1.335,mg/cm2,25,mL,,,,,,,
6/1/2026,2023288,PBIO,NRS23_TN_10006,6/12/2024,1,TN,NRS_TN-10141,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,273082,2410132,11/5/2024,6/13/2024,146,days,192,mg/L,0.72,mg/cm2,25,mL,1,mg,4.8,mg,,,
6/1/2026,2023289,PBIO,NRS23_MS_10065,6/12/2024,1,MS,NRS_MS-10215,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,287722,2410123,11/5/2024,6/13/2024,146,days,404,mg/L,1.515,mg/cm2,25,mL,1,mg,10.1,mg,,,
6/1/2026,2023290,PBIO,NRS23_FL_10025,6/11/2024,1,FL,NRS_FL-10196,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,285082,2410165,11/6/2024,6/15/2024,148,days,696,mg/L,2.61,mg/cm2,25,mL,1,mg,17.4,mg,,S,
6/1/2026,2023291,PBIO,NRS23_MN_10015,6/12/2024,1,MN,NRS_MN-10187,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,274962,2410147,11/6/2024,6/14/2024,147,days,176,mg/L,0.66,mg/cm2,25,mL,1,mg,4.4,mg,,,
6/1/2026,2023292,PBIO,NRS23_TX_10196,9/19/2024,1,TX,NRS_TX-10329,PESD-AL,PERIPHYTON,REGULAR,AFDM,250224.1,281522,2411025,2/24/2025,9/21/2024,158,days,304,mg/L,1.14,mg/cm2,25,mL,1,mg,7.6,mg,,,
6/1/2026,2023293,PBIO,NRS23_MD_10073,6/12/2024,1,MD,NRS_MD-10123,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,271862,2410153,11/6/2024,6/14/2024,147,days,244,mg/L,0.915,mg/cm2,25,mL,1,mg,6.1,mg,,,
6/1/2026,2023294,PBIO,NRS23_CO_10014,6/12/2024,1,CO,NRS_CO-10378,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,271502,2410131,11/5/2024,6/13/2024,146,days,252,mg/L,0.945,mg/cm2,25,mL,1,mg,6.3,mg,,,
6/1/2026,2023295,PBIO,NRS23_OR_10110,6/12/2024,1,OR,NRS_OR-10725,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,270542,2410160,11/6/2024,6/14/2024,147,days,288,mg/L,1.08,mg/cm2,25,mL,1,mg,7.2,mg,,,
6/1/2026,2023296,PBIO,NRS23_TN_10008,6/12/2024,1,TN,NRS_TN-10143,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,272762,2410141,11/6/2024,6/13/2024,147,days,740,mg/L,2.775,mg/cm2,25,mL,1,mg,18.5,mg,,,
6/1/2026,2023297,PBIO,NRS23_OH_10027,6/12/2024,1,OH,NRS_OH-10125,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,261162,2410125,11/5/2024,6/13/2024,146,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2023298,PBIO,NRS23_SD_10421,6/12/2024,1,SD,NRS_SD-10861,PESD-AL,PERIPHYTON,REGULAR,AFDM,241105.1,285222,2410127,11/5/2024,6/13/2024,146,days,428,mg/L,1.605,mg/cm2,25,mL,1,mg,10.7,mg,,,
6/1/2026,2023299,PBIO,NRS23_MN_10032,6/12/2024,1,MN,NRS_MN-10239,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,265262,2410145,11/6/2024,6/14/2024,147,days,596,mg/L,2.235,mg/cm2,25,mL,1,mg,14.9,mg,,,
6/1/2026,2023300,PBIO,NRS23_ID_10047,6/12/2024,1,ID,NRS_ID-10400,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,259422,2410154,11/6/2024,6/14/2024,147,days,208,mg/L,0.78,mg/cm2,25,mL,1,mg,5.2,mg,,,
6/1/2026,2023301,PBIO,NRS23_CA_10017,6/12/2024,1,CA,NRS_CA-11216,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,273782,2410157,11/6/2024,6/14/2024,147,days,224,mg/L,0.84,mg/cm2,25,mL,1,mg,5.6,mg,,,
6/1/2026,2023302,PBIO,NRS23_KS_10006,6/12/2024,1,KS,NRS_KS-10208,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,275762,2410148,11/6/2024,6/14/2024,147,days,384,mg/L,1.44,mg/cm2,25,mL,1,mg,9.6,mg,,,
6/1/2026,2023303,PBIO,NRS23_NH_10020,6/13/2024,1,NH,NRS_NH-10154,PESD-AL,PERIPHYTON,REGULAR,AFDM,241106.1,262262,2410152,11/6/2024,6/14/2024,146,days,212,mg/L,0.795,mg/cm2,25,mL,1,mg,5.3,mg,,,
